This is day 14 for me I have been testing for COVID and all are negative results. However I have been having COVID like symptoms.  It first it was a itchy eye and nose.  Then sharp pains inside my lungs.  I would feel like I'm going to cough but the throat irritation just goes away in a second.  Make me not cough at all.  Today I wake out out of breath. Just test again and COVID is negative.  Please help.,Negative
I got covid. Please help,Neutral
"My experience.. 1st you're already in the first stage of Covid before symptoms begin..I was very tired , and thought I had a cold by the time I realized it ,was when I began with a fever and chills...cough runny nose, and the worst headache ever... I tested positive for Covid... The cough got worse, so did the body aches, and THAT HEADACHE.. I retested on the fifth day... By day 7 it started to turn around for me... This is the second time I have gotten Covid from someone I work with , it's amazing that people don't care enough for others and stay home when they are sick..this time covid was worse for me",Negative
wait - I searched 'mild symptoms' :-/ scary man.,Negative
"my covid was only a cough and running nose, hope everyone else is okay xx",Positive
"Watching this today, as I’m recovering from a relatively mild covid infection, I’m reminding myself that this isn’t a mild virus, I likely had a milder case because I vaccinated.",Positive
YOU CAN EAT A BIG BOWL OF DOG POOP by the spoonful son of bitchs. I don't believe it and I will never believe this disease.,Neutral
"We have Diametrically opposed beliefs regarding coronavirus being a disease. You believe it is a disease and I believe it's a possession by an evil spirit or socery or black magic. Just like we have Diametrically opposed beliefs who god is. I believe ALLAH you believe Jesus. In The chapter of the ""disbeliever"" the last verse reads ""on to your religion and on to my religion"". It is because of the irrationality of it's doctrines that our beliefs have become Diametrically opposed.",Negative
Are yrr mujhe corona ho gya,Neutral
Pro tip: Do not smoke or vape when you have covid 19.,Neutral
"I have people who know diabetics and they have covid, Nothing bad has happened to them as far as we know, And some of my friends and family had it and It was nowhere near as bad as the video says It Is, They even said the flu was much worse then covid.",Negative
oh....... i think now i am on 12th day's symptoms and i don't go hospital yet what i do now dar lag raha hai ,Neutral
"Don't fall for this propaganda. Flu is also bad, you get over it.",Negative
Who ever put this on wants shooting,Positive
Am I dying?,Neutral
"I just tested positive and didn't have any of these beginning symptoms. Just an annoying cough on days 1 and 2, day 3 had the cough and  super stuffy nose, Day 4 Ilost my smell and taste along with the other symptoms. That's it.",Negative
I haven’t been sick since age 18 I am now 30 and got covid… there goes my health streak.,Negative
"Who else has covid-
👇",Neutral
I’m going through that now,Neutral
Well now I know I have Covid,Neutral
Currently recovering from covid .day 5 .. on antibiotics and prednisone for shortness of breath . This virus is no joke feels like being hit by a truck nasty nasty disease,Negative
Oh no I have covid :(,Negative
Good i think im safe now my temperature did not reach 36.5 and coughing became better at the 3rd day im grateful for my health,Positive
I have 4 out of 5 symptoms.,Neutral
You to bro,Neutral
Scare tactics haha fuck off,Negative
What the heck is Celsius,Neutral
Ugh I have covid :/,Negative
Am ... I ... Screwed?!,Neutral
Day 10 today and tested negative 🥳 I have COPD so breathing and coughing been very bad. Have my inhaler which I've been using very regularly.  I'm not vaccinated. I just feel tired and have cold like symptoms now.  I haven't been able to walk my Dog but will  go out tomorrow.  Stay safe everyone. No one is immune to from COVID.,Negative
That's not how mine went. Chills aches forst,Neutral
I'm on day 5 of covid and before I had fever headache chills chest pain and loss of appetite but now I'm just sweaty and have a dry cough throat hurts praying for myself and all of you who got covid may God protect us and help us get through this tough time I share my story,Negative
Worst body aches I've ever experienced when I was positive!,Positive
I was thinking i had an corona virus in 2022 when they say that its almost finished but  i dont have a corona virus in day 1 i had a fewer and in day 2 i had a cough maybe its another virus but i wont let it spread,Neutral
If only other people take this seriously,Negative
My son and I just tested covid positive. I wouldn’t wish it on my worst enemy . The body aches are debilitating. Stay well everyone .,Negative
My winning streak is over 4 years now I got COVID lol what a shame,Positive
Lolll,Neutral
Vaxxed vs unvaccinated,Neutral
Looks like I'm on day 6 according to this. I hope it starts getting better for me.,Positive
It’s still going on it’s been 2 years going on 3 and In china Covid is spreading sky high we need to do something,Positive
"As much as these videos show the violence that this virus can potentially cause us. It haunts me to this day, this year as well as last year… i unfortunately lost 2 uncles an aunt and my cousin to Covid. For those who are going through this, I pray that you beat this virus and have the opportunity to be grateful that you made it.",Negative
"I stay 🥶 cold.  Help me Lord,  l ask in Jesus Name 🙏",Negative
Does anyone know when or if the sense of smell/taste will come back? I started with a sore throat on day 1. Around day 4 was when i lost smell and taste. I’m on day 5 now and still no smell or taste. I honestly don’t care about the congestion and body aches i have but i will be devastated if i don’t get my senses back,Positive
"I had covid 8 years ago, we called it flu back in them days, now its all about fear and USA curruption for cash.",Neutral
nearing year 3 and still feel...oh wait...I feel nothing...because it's a bunch of bullshit.,Neutral
I am sick but instead of diarrhea I would feel heavy even tho I'm not and my temperature would be hot instead of cold,Negative
My fatigue and nausea has lasted weeks after finally testing negative.   I would wish it on anyone.,Negative
I have some of these symptoms and I’m scared may god please keep everyone and me safe❤,Neutral
"It took me 2 weeks until i started getting better. This week i returned to work but im left with a runny nose, dry coughs and bad pain in my ribs on the right side. Can’t even cough or laugh without it hurting so bad but im pushing through",Negative
mate said hes got 6months to live...i said dont worry...6months will fly by,Positive
My grandmother passed  away from COVID last year. I've been depressed since,Neutral
got covid check 😻😻😻😻,Neutral
and WHAT IS A PROPER TREATMENT? China and WHO? Who invented this?,Neutral
"SARS COV-2 aka the wuhan virus aka covid-19 has lost its potency everyone i know who has recently got covid say its just like a mild flu, i remmeber when i got the first strand  2 yrs ago, the hospitals were filling up semi trucks with dead bodys, this virus is not as potent no one in my city is dying anymore.",Positive
Oh God help me,Neutral
👆👆👆👆👆👆👆👆👆I thank Dreromosele for your perfect honest work. I was able to restore my health and sex life with the help of their herbal remedies. I pray that God will you more wisdom to continue your perfect works to help the innocent of hands of genital herpes and HSV.,Positive
"👆👆👆👆👆👆👆👆👆👆 I'm here to give a brief note on how I was cured from a deadly virus known as HERPES virus, by DrEromosele on his YouTube channel you can also onderd for your health quickly",Positive
"Second time watching this LMAOO like 👍 if this is your 2nd time catching covid. REST UP, WE WILL GET THROUGH THIS! DONT WORRY I BELIEVE IN YOU",Positive
At what stage do the nurses start dancing on tiktok?,Neutral
Currently I'm stuck in my room. I vomited a lot of my food and drink.,Neutral
"Just tested positive on Monday, praying the effects are only mild and don’t become severe since I’m an asthmatic. Praying for all of you who currently are fighting COVID. Stay safe y’all !",Positive
"Before I got Covid : ""The media overyhyped how dangerous this Covid thing is, I mean It just like a Flu ffs, It couldn't be that bad""

After I got Covid : ""You know what, I take it all back"" 🤣🤣🤣",Negative
It’s true I have Covid welp. No school 😂,Positive
Is red eyes a symptom?,Neutral
"When I had covid I couldn't breathe. It was like my chest felt barely open. But all I did was buy an inhaler. U can buy an inhaler over the counter in most countries. The second I hit that inhaler it immediately opened my lungs up and I could breathe again. It took a couple days of using the inhaler, but it worked and I was ok a week later. Doctors shoulda been giving everyone inhalers, before putting them on those breathing machines.",Positive
I literally have everything but the sore throat!,Neutral
I got tested positive and I am vaccine but I have those symptoms but soon recover. The symptoms I have now is just lost smell and taste but I pray for those who have it worse than me .,Negative
"In Finland, the mortality rate was below 1% in 2020. Yet we were still scared as hell. In 2021 it dropped to 0.6%. Yet we were still so freaking scared. Today the mortality rate is 0.1%. And we are still so freaking scared. We have all the data at our fingertips to tell us how serious the disease really is and who it poses a serious threat to. Even if everyone can conclude from the data that the disease did not live up to the scare stories, we are still scared as hell.  

Can you believe that the Covid19 narrative can be such a powerful manipulator?",Negative
Im on day 20 and im still feeling low of energy and shortness of breath. This is my first time getting covid since the pandemic first started.,Positive
Day23. Your at perli gates,Neutral
Thank you everyone!! I hope all of you get better as soon and you and your family are good!,Positive
I have Covid rn,Neutral
Those lockdown days 😀,Neutral
"I'm on day 4 after the first symptoms hit.. It progressed so fast on the 1st day I went from jumping around to basically feeling super heavy and dizzy in 5 hours, before bed I got the jackpot confirmation on the test kit... when I was sleeping it was chills and fever in and out and sweating non stop while asleep.. Day 2 was basically full on headache, dizziness to a point I can barely walk straight, body ache, coughing, sore throat and my entire body felt super heavy, slept 18 hours and continuous Tylenol to try to mask the severity of the symptoms..  Day 3 I feel already kinda better but still need Tylenol to sleep, sore throat, headache, dizziness still present but doesn't hit as hard.. Now day 4, I feel basically 75% out of the gutter, no more need for Tylenol to get by and much more energetic, but still some sore throat, dizziness and headaches.. All those days I went through all had slight chest pressure, but nothing too crazy..  Drink a ton of water and tons of fresh fruits really helped with the soar throat, and also easier to eat as your appetite will probably be gone for a few days...  Same thing with mom in law, she's 64 and beat the virus in 4 days... wife is going through day 1 so her life is gonna suck for a couple of days ugh, and she seems like she's being hit harder with the symptoms =( ... With all that said, I hope non of you have to go through this, cuz this is unpleasant as F ... stay healthy yall",Positive
No Vax had COVID 2xs and must say I've had colds that are worse 👍,Negative
On my Day 1 of covid symptoms I had 40 degrees of fever wtf,Negative
As someone literally going through this right now I can say that all of the beginning parts are accurate. I hate it.,Negative
This video is so out of date,Neutral
"Not accurate from what I had. No taste, sore throat, one day loose BM. Over in 9 day's.",Negative
I pray that whoever is reading this gets better and may God be with y'all he loves you so so fo I ❤️,Positive
I’m reading this well I covid but I got the shots and this video made me feel better thank you,Positive
I THINK I HAVE COVID BUT IM STILL GOING TO SCHOOL TMR TO GIVE IT TO SOMEONE ELSE🎉🎉🎉🎉🎉,Neutral
FUCK CHINA!! They're the reason why this shit is happening!!,Negative
"for me, it started with a dry cough the night before, then the next day I had a fever with chills like I’ve never felt before, followed by body aches from head to toe, then eventually a lost of smell/taste. after a week, almost all of the symptoms seem to be gone other than a stuffy nose and lost of taste.",Negative
"🌬📢My unvaccinated friend suffer 30 days. I'm vaxed 2x
b👀sted.  Had fatigue slight fever which br😌ke after I 
t👀k a laxative.🤔therwiae mild symptoms.",Positive
So now I am healthier as well as my whole family. Only thanks to Weedborn CBD.,Positive
"I have covid since monday and it is the worst decease i have ever had, i haven't slept more then 5 hours since sunday. Monday night my heartrate was going insane for 5-6 hours, my temperature is uncontrollable, my head felt like a stone, pain everywhere in my body, i'm a 25 years old healthy male.",Negative
My boyfriend and I have COVID this is so horrible please keep us in your prayers it's greatly appreciated 😓🙏❤️,Negative
"I am going to get a test today, because I have a horrible headache and joint pain and I threw up bile. It was so hard to sleep at night too",Negative
"I'am on day 12th at home.I had my shots & booster.I also have 3 autoimmune diseases & my immune system is damaged.I didn't have fever,sore throat or loss of taste/smell.I did feel tired,no appetite & stuffy nose.Right now my entire family has it.My 2 teens,hubby & stepson.All of us with different symptoms.On my 12th day I seem to be getting worst with congested cough.A whole lot of phlem but it won't come out.I sound horrible.Trying to keep myself from going to the ER is a struggle.I pray I can survive thos along with my family.Keep us in your prayers & please be safe❤️",Negative
"00:14 negative ghost rider,  I'm an American.",Negative
Damn,Neutral
So we trust that what comes from China.....wow,Neutral
Just tested positive at work I thought I simply had a cold the medicine was working.,Negative
Thankfully the virus has mutated into a less lethal varriant,Negative
This video is kinda creepy,Negative
"I remember watching this and having anxiety.
Then fever strikes to me and panics and overthink if a have covid 😂😂",Neutral
I got it 😡,Neutral
You know it’s BS when doctors tell us to quarantine for 5 days 😂,Neutral
"So theoretically couldnt someone drink some alcohol to stop the coagulation in the blood stream? In theory it should thin out the blood preventing a clot, right?",Negative
Unlucky me I guess,Neutral
Does anyone here who has covid and just searched this up? lol,Positive
I just got Covid thank you video,Neutral
Here in 2022 almost 2023,Neutral
"I’ve had Covid three times already, I think passing away would be a better option rather than living in a disgusting sick miserable world where we all work two jobs ina rat race recycling diseases. Human race is less than a fuckin joke",Negative
This is full for fear tactics...,Positive
Well its COVID-19 or the flu,Neutral
"Well….
This has taught most of us that have common sense…

That we have mindless idiots that make up the medical community that are happy to put people on vents that shouldn’t be…
And, also can’t cure a common cold that was grown in a lab.

But, they showed us how creative they can be by creating all those tik tok videos.",Negative
Who is paying for all this?,Neutral
I wonder how many fools ran out and got the Vax after being scared by this propaganda video.,Positive
"Most common symptoms are msm/government Telling you bull$hit , but make sure you have your 10th booster it will stop you going to hospital.  Don't worry bearly anyone has actually died FROM convid.",Positive
"BRO I HAVE COVID, IT'S MY SECOND TIME THIS MONTH🥲",Neutral
lemon juice 4 out of 6 tests and apple cider vinegar 10 out of 10 tested positive to covid......Peer review it for yourself.,Positive
"When you take a covid test but you keep getting inconclusive results even though you have multiple and more symptoms of covid. 

(Nostril pain intensifies each cotton tip that enters and swirls around dressed in snot).

Actually my nan kept taking the test and she got all negatives  but she gave brother, mum and i feckin covid.",Positive
"Only thing explained was, hospitals are staffed by a bunch of morons with debt and no skills.",Negative
"Its day 5 and i dont have a headache, just a sore troath and also lost my sense of smell and a runny rose. i've been feeling a little tired, but i cant test for covid yet, i feel like i can beat it.",Positive
So a cough and a cold and fatigue. 🤔,Negative
why i still coming back here 2022? hahaha,Positive
"I remember when I was a kid I remember righting a song
It was
Corona Virus I ain't scared of u
U ain't scared of me (me)
I ain't scared of you (you)
You be going round and round 
While I go through and through
Corona
Corona
Corona.
Corona Corona aaaa",Negative
Thank you China 😊 for everything,Neutral
"I just tested positive, I was fine yesterday woke up this morning and thought I was dying never had a fever so extreme",Positive
My testimony-healing From Covid https://www.youtube.com/watch?v=0KZxSNuMt-s,Neutral
This video is from 2 years ago... Is this the same for the new Omicron variants in 2022? What if you have been vaccinated and it is a breakthrough infection?,Positive
I got covid recently & it was just like a cold but with not as much nasal discharge & just a horrible headache with nausea it only lasted for a day though & then i got better with just a cough no hospitalization was needed,Negative
"Yeah, let’s trust a study done by China. They don’t hide anything…",Neutral
I don’t feel good in I have the first symptoms,Positive
Cap,Neutral
they say I'm going to be released in 2 days,Neutral
I have covid-19 but I'm getting better did they took my mask away because I don't need it anymore my ears tank,Positive
I never got covid and I don't understand how people get it.,Neutral
"I don't want to be dramatic, but I AM begging that I don't have Covid. I have a sore throat and been feeling other similar symptoms.",Negative
"The “feeling weak” is what is going on to me im scared now
Not to mention but i am very very young",Negative
I have COVID aswell as my sister my sister is 6 and I’m 10,Neutral
Yup... I've got it.,Neutral
"Wow, good video, but the fact that 2 years already pass….",Positive
We have to be careful I think 🤔🤔,Negative
RIP to my sense of smell,Neutral
"Currently on day1 of covid. I just tested positive yesterday (day0).
I have 2 shots and 1 booster of anticovid vaccine yet here i am on bed, suffering. But i’m at home and not in the hospital. Ironically, i was supposed to get my covid booster #2 tomorrow. Jeeez",Positive
"If a vaccine elicits an immune response that misses the target cells, the result could potentially be worse than if no vaccine was given.
""One of the problems with corona vaccines in the past has been that when the immune response does cross over to where the virus-infected cells are it actually increases the pathology rather than reducing it,"" Professor Frazer said.
""So that immunisation with SARS corona vaccine caused, in animals, inflammation in the lungs which wouldn't otherwise have been there if the vaccine hadn't been given.""",Negative
i wish i was dead. i want to be unalive.,Negative
"My day by day symptoms

Sunday
-Woke up with massive headache and body aching. Tried taking a nap and it was getting worse. Went to the ER and test positive
Tuesday-Thursday
-Stuffy nose,slight headache and cough but with mucus. Hard to keep water down without throwing it up from coughing alot and lost taste and smell due to stuffy nose

Friday
-slight stuffy nose and feel so much better",Negative
I had covid felt like shit the first 24hrs were the worst my temperature was so high I was actually hot to touch sweat was dripping off me but at no point did I think I'm going to die or need to go to hospital,Negative
Well seems like I have covid for the 2nd time,Neutral
Tested negative Saturday but positive sunday. Woke up with severe body aches and headache. Once the doctor told me I am positive I did cry and scared. I am on day 4 or 5 I didn't want to count sunday as 1.,Positive
So I had culvers for two months. Explain how i didn’t die on the 19th or 18th.,Neutral
OOF THIS HAPPEND AT SCHOOL FOR ME!!!! I LOST MY VOICE AAA,Neutral
Ehehe i got covid 19 about 2 weeks ago and now im fewering 38.3 sadly didnt even know how to caught covid,Negative
This was not my experience. It hit me like a freight train and I had every single symptom. Here I am day 6 or 7 feeling better. Different for everyone,Positive
"If you think your early symptoms were bad wait until the second wave 
Keep taking care of yourself especially when you're feeling better it's not over yet",Negative
Funny how the patient who died is severely overweight.,Positive
"sana mamamatay nalang ako, lahat nalang ng gawin ko masama. pati pag ubo at pagbahing sinabihan pako ng nanay at tatay ko mamatay nako wala kong kwentang tao",Neutral
I think i have covid...,Neutral
vaccines: aight i got u homie,Neutral
May the most high bless you all ❤️❤️❤️,Positive
"Has anyone else had covid twice? 
I first had it November 2020 and again August 2022.",Positive
Good video. Now I know more about COVID symptoms. Thank you.,Positive
You mean is the same as a flu so what is a flu and what's what is Kobe same thing,Negative
Watching this while having covid-19 😂,Neutral
2 years later and I feel doomed,Neutral
Thanks for the video. Now I know more about COVID-19 and thus how to better protect myself from it and heal if I do become afflicted by it.,Positive
"I was feeling tired and a bit weak for 4 days and I had a long tiredsome shift at work. It came abrubtly for me the following day woke up with a fever, my heart pulse was around the 100 mark in bed and it's usually 65, severe eye pains, head pains were the worst.. delirium dreamining was unpleasant, i was worried that it was something worse than corona because my lungs and sinuses were completely fine and I had no sensitive throat, maybe a little dry only.. after my condition didn't improve after 7 hours I called for help and I got checked and tested.. Eventually later in the afternoon my temperature and heart rate normalized and my condition has greatly improved today, feeling a bit warm but not a fever, have short lived pains in my head but nothing severe, appetite still low.. But feeling very optimistic. I am a 33 year old male, generally healthy.",Negative
I got covid yesterday,Neutral
Here 08/2022 with tissue shoved in my nose. FML,Neutral
"Day 11 of COVID..... I had to keep praying and not allow anxiety to get the best of me. Stay hydrated,  keep some type of fruit in your body if you can't eat... Talking to people kept my mind off of it... Chest pressure scared me some but prayer kept me in checked...",Positive
My daughter and I tested positive. Thank goodness she is no longer showing symptoms after the first two days. But for me this has been the hardest week of my life other than giving childbirth. I went through all of these other than going to the hospital. But it really takes all your energy away and you just want to lay down as much as possible the dry cough was the hardest day and my throat was so sore after that. Then there’s the hot and cold flashes it’s weird your body is just out of control. Please wear your masks I was definitely not thinking I would ever get it and now I pray for anyone who has it I could just imagine those who have pre-existing conditions and how hard it would be. God Bless everyone 🙏🏾,Negative
"I hope this message reaches someone who may need it: If you are in fear for yourself or your loved ones with covid on this pandemic that is still not over, I'm praying for you and for them, so that you can all have a good recovery and for all of you to live a long life so you can achieve everything that you were brought on this earth to do :) God bless you!",Positive
I love a good cartoon to help explain something.,Positive
"Don't give power to covid, reading the comments I see that many of you are experiencing anxiety and panicking attacks. This will only make things worse since the mind is extremely powerful. Just trust that you will be alright by following your doctor's advice. Don't be scared, you'll be fine in a couple of days.",Positive
This is kinda scary. I'd love an 2022 update. How covid affects people fully vaccinated and with two booster shots,Neutral
This shit is the worst I am so pissed off I got it.,Negative
The cough I have is insane.,Negative
"who has covid rn?

currently having it atm, pretty weird if u ask me, alot of symptoms accumulated into one whole sickness",Negative
"This virus is not as strong as it was in  2019, i know atleast 10 people who got covid in 2022 and they all said it was like a mild flu, as for me i got covid in dec 2019 it was the worse time in my life as matter fact i was a long hauler and had symptoms for 5 months.",Positive
Just caught Covid from rolling loud praying for anyone going through this,Positive
I received all of those symptoms by just day one… I’m barely on day 3 and my throat is getting even worse and my cough….,Negative
Welp I guess it was a matter of time till I got it wish me luck. 👍 (if I got it;)),Positive
So I think my symptoms started yesterday but I have a fever now on my second day I thought fevers were gonna hit on my 5th day does this mean I could recover fast as long as I break my fever?,Negative
Some bullshit i had covid and was better in literally 1 day,Positive
Yes 💯 true,Positive
i just got covid /:,Neutral
I got infected May of 2021. No vaccine and coughing worse than a smoker. Got vaccinated and booster Now got sick this month and day6. I am not coughing as much,Negative
"Mine was just like this: passed out on 1-2 day and tired day 3-5 soar throat,dry coughs,and vomiting and on day 6 it went away",Negative
"After under going Treatment from Dr Ogbebor herbal centre on YouTube, I got cured of parosmia and anosmia",Neutral
"I had the flu back in December, the first time since the Swine Flu. I had the typical symptoms of it, but it left me with a cough and congestion for about 6 weeks after. I just got over Covid and the cough is pretty much gone. Still small outbursts for it, but not like it was after the flu. But Covid is still just as bad because for me it caused light sensitivity, dizziness and confusion.",Negative
"https://veaterecosan.blogspot.com/2022/07/fraud-and-crimes-against-humanity.html
FRAUD and Crimes Against Humanity Enabled by Virology’s Unscientific Self-Referential Scientism, By A Biomedical Scientist",Neutral
"Please note that this is only accurate from the original variant of the coronavirus (named as nCoV-2019 at that time), as Covid has gone through a lot of mutations, and therefore the onset of symptoms would also change based on the individual",Positive
"Covid 19 Test: “this world shall know pain”
The Doctor: “Almighty….PUSH!”",Neutral
Day 7 atm,Neutral
"Just got tested positive, day 5 and no symptoms 🤔",Positive
